Date,Time,Probe,Type,Value
2020-08-04,05:00:00,D20FLW,gph,0
2020-08-04,05:10:00,Tmp-1,Temp,15
2020-08-04,05:10:00,pH-1,pH,7.99
2020-08-04,05:10:00,S2-FM2,Amps,0
2020-08-04,05:10:00,N2-FM2,Amps,0
2020-08-04,05:10:00,D2-FM2,Amps,0
2020-08-04,05:10:00,D2-FLW,Amps,0
2020-08-04,05:10:00,HEATER-3A,Amps,0
2020-08-04,05:10:00,PWRHD-3A,Amps,0
2020-08-04,05:10:00,SOL-TNK-3A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-3A,Amps,0
2020-08-04,05:10:00,HEATER-1W,pwr,0
2020-08-04,05:10:00,PWRHD-1W,pwr,5
2020-08-04,05:10:00,SOL-TNK-2W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-1W,pwr,0
2020-08-04,05:10:00,HEATER-3W,pwr,0
2020-08-04,05:10:00,PWRHD-3W,pwr,5
2020-08-04,05:10:00,SOL-TNK-3W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-3W,pwr,0
2020-08-04,05:10:00,Volt_7,volts,117
2020-08-04,05:10:00,Tmp-3,Temp,15.1
2020-08-04,05:10:00,pH-3,pH,7.88
2020-08-04,05:10:00,S2FLW,gph,0
2020-08-04,05:10:00,N2FLW,gph,6.9
2020-08-04,05:10:00,D2FLW,gph,0
2020-08-04,05:10:00,S1FLW,gph,0
2020-08-04,05:10:00,N1FLW,gph,4.1
2020-08-04,05:10:00,D1FLW,gph,0
2020-08-04,05:10:00,S3FLW,gph,0
2020-08-04,05:10:00,N3FLW,gph,1202
2020-08-04,05:10:00,D3FLW,gph,917
2020-08-04,05:10:00,Tmp-2,Temp,16
2020-08-04,05:10:00,pH-2,pH,7.99
2020-08-04,05:10:00,Tmp-4,Temp,16
2020-08-04,05:10:00,pH-4,pH,8.01
2020-08-04,05:10:00,HEATER-2A,Amps,0
2020-08-04,05:10:00,PWRHD-2A,Amps,0
2020-08-04,05:10:00,SOL-TNK-1A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-2A,Amps,0
2020-08-04,05:10:00,HEATER-4A,Amps,0
2020-08-04,05:10:00,PWRHD-4A,Amps,0
2020-08-04,05:10:00,SOL-TNK-4A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-4A,Amps,0
2020-08-04,05:10:00,HEATER-2W,pwr,0
2020-08-04,05:10:00,PWRHD-2W,pwr,5
2020-08-04,05:10:00,SOL-TNK-1W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-2W,pwr,0
2020-08-04,05:10:00,HEATER-4W,pwr,0
2020-08-04,05:10:00,PWRHD-4W,pwr,5
2020-08-04,05:10:00,SOL-TNK-4W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-4W,pwr,0
2020-08-04,05:10:00,Volt_28,volts,117
2020-08-04,05:10:00,Tmp-5,Temp,15.1
2020-08-04,05:10:00,pH-5,pH,7.97
2020-08-04,05:10:00,HEATER-5A,Amps,0
2020-08-04,05:10:00,PWRHD-5A,Amps,0
2020-08-04,05:10:00,SOL-TNK-5A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-5A,Amps,0
2020-08-04,05:10:00,HEATER-7A,Amps,0
2020-08-04,05:10:00,PWRHD-7A,Amps,0
2020-08-04,05:10:00,SOL-TNK-7A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-7A,Amps,0
2020-08-04,05:10:00,HEATER-5W,pwr,0
2020-08-04,05:10:00,PWRHD-5W,pwr,4
2020-08-04,05:10:00,SOL-TNK-5W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-5W,pwr,0
2020-08-04,05:10:00,HEATER-7W,pwr,0
2020-08-04,05:10:00,PWRHD-7W,pwr,4
2020-08-04,05:10:00,SOL-TNK-7W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-7W,pwr,0
2020-08-04,05:10:00,Volt_2,volts,117
2020-08-04,05:10:00,HEATER-6A,Amps,0
2020-08-04,05:10:00,PWRHD-6A,Amps,0
2020-08-04,05:10:00,SOL-TNK-6A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-6A,Amps,0
2020-08-04,05:10:00,HEATER-8A,Amps,0
2020-08-04,05:10:00,PWRHD-8A,Amps,0
2020-08-04,05:10:00,SOL-TNK-8A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-8A,Amps,0
2020-08-04,05:10:00,HEATER-6W,pwr,0
2020-08-04,05:10:00,PWRHD-6W,pwr,4
2020-08-04,05:10:00,SOL-TNK-6W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-6W,pwr,0
2020-08-04,05:10:00,HEATER-8W,pwr,0
2020-08-04,05:10:00,PWRHD-8W,pwr,4
2020-08-04,05:10:00,SOL-TNK-8W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-8W,pwr,0
2020-08-04,05:10:00,Volt_3,volts,117
2020-08-04,05:10:00,Tmp-6,Temp,16
2020-08-04,05:10:00,pH-6,pH,7.95
2020-08-04,05:10:00,S5FLW,gph,0
2020-08-04,05:10:00,N5FLW,gph,6.5
2020-08-04,05:10:00,D5FLW,gph,0
2020-08-04,05:10:00,Tmp-7,Temp,15.1
2020-08-04,05:10:00,pH-7,pH,7.92
2020-08-04,05:10:00,S6FLW,gph,0
2020-08-04,05:10:00,N6FLW,gph,6.4
2020-08-04,05:10:00,D6FLW,gph,0
2020-08-04,05:10:00,Tmp-8,Temp,16
2020-08-04,05:10:00,pH-8,pH,7.96
2020-08-04,05:10:00,S7FLW,gph,0
2020-08-04,05:10:00,N7FLW,gph,3.5
2020-08-04,05:10:00,D7FLW,gph,0
2020-08-04,05:10:00,S8FLW,gph,0
2020-08-04,05:10:00,N8FLW,gph,5.8
2020-08-04,05:10:00,D8FLW,gph,0
2020-08-04,05:10:00,Tmp-9,Temp,15
2020-08-04,05:10:00,pH-9,pH,7.92
2020-08-04,05:10:00,HEATER-9A,Amps,0
2020-08-04,05:10:00,PWRHD-9A,Amps,0
2020-08-04,05:10:00,SOL-TNK-9A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-9A,Amps,0
2020-08-04,05:10:00,HEATER-11A,Amps,0
2020-08-04,05:10:00,PWRHD-11A,Amps,0
2020-08-04,05:10:00,SOL-TNK-11A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-11,Amps,0
2020-08-04,05:10:00,HEATER-9W,pwr,1
2020-08-04,05:10:00,PWRHD-9W,pwr,5
2020-08-04,05:10:00,SOL-TNK-9W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-9W,pwr,0
2020-08-04,05:10:00,HEATER-11W,pwr,0
2020-08-04,05:10:00,PWRHD-11W,pwr,5
2020-08-04,05:10:00,SOL-TNK-11W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-11,pwr,0
2020-08-04,05:10:00,HEATER-10A,Amps,1.6
2020-08-04,05:10:00,PWRHD-10A,Amps,0
2020-08-04,05:10:00,SOL-TNK-10A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-10,Amps,0
2020-08-04,05:10:00,HEATER-12A,Amps,1.6
2020-08-04,05:10:00,PWRHD-12A,Amps,0
2020-08-04,05:10:00,SOL-TNK-12A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-12,Amps,0
2020-08-04,05:10:00,HEATER-10W,pwr,198
2020-08-04,05:10:00,PWRHD-10W,pwr,5
2020-08-04,05:10:00,SOL-TNK-10W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-10,pwr,0
2020-08-04,05:10:00,HEATER-12W,pwr,192
2020-08-04,05:10:00,PWRHD-12W,pwr,5
2020-08-04,05:10:00,SOL-TNK-12W,pwr,7
2020-08-04,05:10:00,LIGHT-TNK-12,pwr,0
2020-08-04,05:10:00,Tmp-10,Temp,15.9
2020-08-04,05:10:00,pH-10,pH,7.92
2020-08-04,05:10:00,S9-FLW,gph,0
2020-08-04,05:10:00,N9-FLW,gph,5.3
2020-08-04,05:10:00,D9-FLW,gph,0
2020-08-04,05:10:00,Tmp-11,Temp,15
2020-08-04,05:10:00,pH-11,pH,7.94
2020-08-04,05:10:00,S10FLW,gph,0
2020-08-04,05:10:00,N10FLW,gph,4.7
2020-08-04,05:10:00,D10FLW,gph,0
2020-08-04,05:10:00,Tmp-12,Temp,15.9
2020-08-04,05:10:00,pH-12,pH,7.9
2020-08-04,05:10:00,D11FLW,gph,0
2020-08-04,05:10:00,N11FLW,gph,7.9
2020-08-04,05:10:00,S11FLW,gph,0
2020-08-04,05:10:00,S12FLW,gph,7.2
2020-08-04,05:10:00,N12FLW,gph,0
2020-08-04,05:10:00,D12FLW,gph,0
2020-08-04,05:10:00,TMP-S,Temp,13.2
2020-08-04,05:10:00,PH-Smp,pH,7.93
2020-08-04,05:10:00,Tmp-13,Temp,15
2020-08-04,05:10:00,pH-13,pH,7.95
2020-08-04,05:10:00,Salt13,Cond,36.3
2020-08-04,05:10:00,HEATER-13A,Amps,0
2020-08-04,05:10:00,PWRHD-13A,Amps,0
2020-08-04,05:10:00,SOL-TNK-13A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-13,Amps,0
2020-08-04,05:10:00,HEATER-15A,Amps,0
2020-08-04,05:10:00,PWRHD-15A,Amps,0
2020-08-04,05:10:00,SOL-TNK-15A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-15,Amps,0
2020-08-04,05:10:00,HEATER-13W,pwr,0
2020-08-04,05:10:00,PWRHD-13W,pwr,3
2020-08-04,05:10:00,SOL-TNK-13W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-13,pwr,0
2020-08-04,05:10:00,HEATER-15W,pwr,0
2020-08-04,05:10:00,PWRHD-15W,pwr,4
2020-08-04,05:10:00,SOL-TNK-15W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-15,pwr,0
2020-08-04,05:10:00,HEATER-14A,Amps,0
2020-08-04,05:10:00,PWRHD-14A,Amps,0
2020-08-04,05:10:00,SOL-TNK-14A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-14,Amps,0
2020-08-04,05:10:00,HEATER-16A,Amps,0
2020-08-04,05:10:00,PWRHD-16A,Amps,0
2020-08-04,05:10:00,SOL-TNK-16A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-16,Amps,0
2020-08-04,05:10:00,HEATER-14W,pwr,0
2020-08-04,05:10:00,PWRHD-14W,pwr,4
2020-08-04,05:10:00,SOL-TNK-14W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-14,pwr,0
2020-08-04,05:10:00,HEATER-16W,pwr,0
2020-08-04,05:10:00,PWRHD-16W,pwr,5
2020-08-04,05:10:00,SOL-TNK-16W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-16,pwr,0
2020-08-04,05:10:00,Tmp-14,Temp,16
2020-08-04,05:10:00,pH-14,pH,7.91
2020-08-04,05:10:00,S13FLW,gph,0
2020-08-04,05:10:00,N13FLW,gph,7.5
2020-08-04,05:10:00,D13FLW,gph,0
2020-08-04,05:10:00,Tmp-15,Temp,15.1
2020-08-04,05:10:00,pH-15,pH,8.06
2020-08-04,05:10:00,Tmp-16,Temp,16
2020-08-04,05:10:00,pH-16,pH,7.94
2020-08-04,05:10:00,S14FLW,gph,0
2020-08-04,05:10:00,N14FLW,gph,6.8
2020-08-04,05:10:00,D14FLW,gph,0
2020-08-04,05:10:00,S15FLW,gph,0
2020-08-04,05:10:00,N15FLW,gph,7.6
2020-08-04,05:10:00,D15FLW,gph,0
2020-08-04,05:10:00,S16FLW,gph,0
2020-08-04,05:10:00,N16FLW,gph,6.5
2020-08-04,05:10:00,D16FLW,gph,0
2020-08-04,05:10:00,Tmp-17,Temp,15
2020-08-04,05:10:00,pH-17,pH,8.01
2020-08-04,05:10:00,Salt17,Cond,37.4
2020-08-04,05:10:00,S18FLW,gph,0
2020-08-04,05:10:00,N18FLW,gph,10.2
2020-08-04,05:10:00,D18FLW,gph,0
2020-08-04,05:10:00,HEATER-17A,Amps,0
2020-08-04,05:10:00,PWRHD-17A,Amps,0
2020-08-04,05:10:00,SOL-TNK-17A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-17,Amps,0
2020-08-04,05:10:00,HEATER-19A,Amps,0
2020-08-04,05:10:00,PWRHD-19A,Amps,0
2020-08-04,05:10:00,SOL-TNK-19A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-19,Amps,0
2020-08-04,05:10:00,HEATER-17W,pwr,0
2020-08-04,05:10:00,PWRHD-17W,pwr,4
2020-08-04,05:10:00,SOL-TNK-17W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-17,pwr,0
2020-08-04,05:10:00,HEATER-19W,pwr,0
2020-08-04,05:10:00,PWRHD-19W,pwr,3
2020-08-04,05:10:00,SOL-TNK-19W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-19,pwr,0
2020-08-04,05:10:00,HEATER-18A,Amps,0
2020-08-04,05:10:00,PWRHD-18A,Amps,0
2020-08-04,05:10:00,SOL-TNK-18A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-18,Amps,0
2020-08-04,05:10:00,HEATER-20A,Amps,0
2020-08-04,05:10:00,PWRHD-20A,Amps,0
2020-08-04,05:10:00,SOL-TNK-20A,Amps,0
2020-08-04,05:10:00,LIGHT-TNK-20,Amps,0
2020-08-04,05:10:00,HEATER-18W,pwr,0
2020-08-04,05:10:00,PWRHD-18W,pwr,3
2020-08-04,05:10:00,SOL-TNK-18W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-18,pwr,0
2020-08-04,05:10:00,HEATER-20W,pwr,0
2020-08-04,05:10:00,PWRHD-20W,pwr,3
2020-08-04,05:10:00,SOL-TNK-20W,pwr,0
2020-08-04,05:10:00,LIGHT-TNK-20,pwr,0
2020-08-04,05:10:00,Volt_4,volts,117
2020-08-04,05:10:00,Tmp-18,Temp,16
2020-08-04,05:10:00,pH-18,pH,7.97
2020-08-04,05:10:00,Tmp-19,Temp,15
2020-08-04,05:10:00,pH-19,pH,7.98
2020-08-04,05:10:00,Tmp-20,Temp,16
2020-08-04,05:10:00,pH-20,pH,7.95
2020-08-04,05:10:00,S17FLW,gph,0
2020-08-04,05:10:00,N17FLW,gph,9.5
2020-08-04,05:10:00,D17FLW,gph,0
2020-08-04,05:10:00,S19FLW,gph,0
2020-08-04,05:10:00,N19FLW,gph,9.2
2020-08-04,05:10:00,D19FLW,gph,0
2020-08-04,05:10:00,S20FLW,gph,0
2020-08-04,05:10:00,N20FLW,gph,8.1
2020-08-04,05:10:00,D20FLW,gph,0
2020-08-04,05:20:00,Tmp-1,Temp,15
2020-08-04,05:20:00,pH-1,pH,7.99
2020-08-04,05:20:00,S2-FM2,Amps,0
2020-08-04,05:20:00,N2-FM2,Amps,0
2020-08-04,05:20:00,D2-FM2,Amps,0
2020-08-04,05:20:00,D2-FLW,Amps,0
2020-08-04,05:20:00,HEATER-3A,Amps,0
2020-08-04,05:20:00,PWRHD-3A,Amps,0
2020-08-04,05:20:00,SOL-TNK-3A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-3A,Amps,0
2020-08-04,05:20:00,HEATER-1W,pwr,0
2020-08-04,05:20:00,PWRHD-1W,pwr,5
2020-08-04,05:20:00,SOL-TNK-2W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-1W,pwr,0
2020-08-04,05:20:00,HEATER-3W,pwr,0
2020-08-04,05:20:00,PWRHD-3W,pwr,4
2020-08-04,05:20:00,SOL-TNK-3W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-3W,pwr,0
2020-08-04,05:20:00,Volt_7,volts,117
2020-08-04,05:20:00,Tmp-3,Temp,15.1
2020-08-04,05:20:00,pH-3,pH,7.88
2020-08-04,05:20:00,S2FLW,gph,0
2020-08-04,05:20:00,N2FLW,gph,6.9
2020-08-04,05:20:00,D2FLW,gph,0
2020-08-04,05:20:00,S1FLW,gph,0
2020-08-04,05:20:00,N1FLW,gph,4.1
2020-08-04,05:20:00,D1FLW,gph,0
2020-08-04,05:20:00,S3FLW,gph,0
2020-08-04,05:20:00,N3FLW,gph,1202
2020-08-04,05:20:00,D3FLW,gph,917
2020-08-04,05:20:00,Tmp-2,Temp,16
2020-08-04,05:20:00,pH-2,pH,7.99
2020-08-04,05:20:00,Tmp-4,Temp,16
2020-08-04,05:20:00,pH-4,pH,8.01
2020-08-04,05:20:00,HEATER-2A,Amps,0
2020-08-04,05:20:00,PWRHD-2A,Amps,0
2020-08-04,05:20:00,SOL-TNK-1A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-2A,Amps,0
2020-08-04,05:20:00,HEATER-4A,Amps,0
2020-08-04,05:20:00,PWRHD-4A,Amps,0
2020-08-04,05:20:00,SOL-TNK-4A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-4A,Amps,0
2020-08-04,05:20:00,HEATER-2W,pwr,0
2020-08-04,05:20:00,PWRHD-2W,pwr,5
2020-08-04,05:20:00,SOL-TNK-1W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-2W,pwr,0
2020-08-04,05:20:00,HEATER-4W,pwr,0
2020-08-04,05:20:00,PWRHD-4W,pwr,5
2020-08-04,05:20:00,SOL-TNK-4W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-4W,pwr,0
2020-08-04,05:20:00,Volt_28,volts,117
2020-08-04,05:20:00,Tmp-5,Temp,15.1
2020-08-04,05:20:00,pH-5,pH,7.97
2020-08-04,05:20:00,HEATER-5A,Amps,0
2020-08-04,05:20:00,PWRHD-5A,Amps,0
2020-08-04,05:20:00,SOL-TNK-5A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-5A,Amps,0
2020-08-04,05:20:00,HEATER-7A,Amps,0
2020-08-04,05:20:00,PWRHD-7A,Amps,0
2020-08-04,05:20:00,SOL-TNK-7A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-7A,Amps,0
2020-08-04,05:20:00,HEATER-5W,pwr,0
2020-08-04,05:20:00,PWRHD-5W,pwr,4
2020-08-04,05:20:00,SOL-TNK-5W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-5W,pwr,0
2020-08-04,05:20:00,HEATER-7W,pwr,0
2020-08-04,05:20:00,PWRHD-7W,pwr,4
2020-08-04,05:20:00,SOL-TNK-7W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-7W,pwr,0
2020-08-04,05:20:00,Volt_2,volts,117
2020-08-04,05:20:00,HEATER-6A,Amps,0
2020-08-04,05:20:00,PWRHD-6A,Amps,0
2020-08-04,05:20:00,SOL-TNK-6A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-6A,Amps,0
2020-08-04,05:20:00,HEATER-8A,Amps,0
2020-08-04,05:20:00,PWRHD-8A,Amps,0
2020-08-04,05:20:00,SOL-TNK-8A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-8A,Amps,0
2020-08-04,05:20:00,HEATER-6W,pwr,0
2020-08-04,05:20:00,PWRHD-6W,pwr,4
2020-08-04,05:20:00,SOL-TNK-6W,pwr,1
2020-08-04,05:20:00,LIGHT-TNK-6W,pwr,0
2020-08-04,05:20:00,HEATER-8W,pwr,0
2020-08-04,05:20:00,PWRHD-8W,pwr,4
2020-08-04,05:20:00,SOL-TNK-8W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-8W,pwr,0
2020-08-04,05:20:00,Volt_3,volts,117
2020-08-04,05:20:00,Tmp-6,Temp,16
2020-08-04,05:20:00,pH-6,pH,7.95
2020-08-04,05:20:00,S5FLW,gph,0
2020-08-04,05:20:00,N5FLW,gph,6.4
2020-08-04,05:20:00,D5FLW,gph,0
2020-08-04,05:20:00,Tmp-7,Temp,15
2020-08-04,05:20:00,pH-7,pH,7.92
2020-08-04,05:20:00,S6FLW,gph,0
2020-08-04,05:20:00,N6FLW,gph,6.4
2020-08-04,05:20:00,D6FLW,gph,0
2020-08-04,05:20:00,Tmp-8,Temp,16
2020-08-04,05:20:00,pH-8,pH,7.96
2020-08-04,05:20:00,S7FLW,gph,0
2020-08-04,05:20:00,N7FLW,gph,3.7
2020-08-04,05:20:00,D7FLW,gph,0
2020-08-04,05:20:00,S8FLW,gph,0
2020-08-04,05:20:00,N8FLW,gph,5.8
2020-08-04,05:20:00,D8FLW,gph,0
2020-08-04,05:20:00,Tmp-9,Temp,14.9
2020-08-04,05:20:00,pH-9,pH,7.92
2020-08-04,05:20:00,HEATER-9A,Amps,1.6
2020-08-04,05:20:00,PWRHD-9A,Amps,0
2020-08-04,05:20:00,SOL-TNK-9A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-9A,Amps,0
2020-08-04,05:20:00,HEATER-11A,Amps,0
2020-08-04,05:20:00,PWRHD-11A,Amps,0
2020-08-04,05:20:00,SOL-TNK-11A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-11,Amps,0
2020-08-04,05:20:00,HEATER-9W,pwr,194
2020-08-04,05:20:00,PWRHD-9W,pwr,5
2020-08-04,05:20:00,SOL-TNK-9W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-9W,pwr,0
2020-08-04,05:20:00,HEATER-11W,pwr,0
2020-08-04,05:20:00,PWRHD-11W,pwr,5
2020-08-04,05:20:00,SOL-TNK-11W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-11,pwr,0
2020-08-04,05:20:00,HEATER-10A,Amps,0
2020-08-04,05:20:00,PWRHD-10A,Amps,0
2020-08-04,05:20:00,SOL-TNK-10A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-10,Amps,0
2020-08-04,05:20:00,HEATER-12A,Amps,0
2020-08-04,05:20:00,PWRHD-12A,Amps,0
2020-08-04,05:20:00,SOL-TNK-12A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-12,Amps,0
2020-08-04,05:20:00,HEATER-10W,pwr,0
2020-08-04,05:20:00,PWRHD-10W,pwr,5
2020-08-04,05:20:00,SOL-TNK-10W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-10,pwr,0
2020-08-04,05:20:00,HEATER-12W,pwr,0
2020-08-04,05:20:00,PWRHD-12W,pwr,4
2020-08-04,05:20:00,SOL-TNK-12W,pwr,7
2020-08-04,05:20:00,LIGHT-TNK-12,pwr,0
2020-08-04,05:20:00,Tmp-10,Temp,16
2020-08-04,05:20:00,pH-10,pH,7.92
2020-08-04,05:20:00,S9-FLW,gph,0
2020-08-04,05:20:00,N9-FLW,gph,5.3
2020-08-04,05:20:00,D9-FLW,gph,0
2020-08-04,05:20:00,Tmp-11,Temp,15
2020-08-04,05:20:00,pH-11,pH,7.94
2020-08-04,05:20:00,S10FLW,gph,0
2020-08-04,05:20:00,N10FLW,gph,4.7
2020-08-04,05:20:00,D10FLW,gph,0
2020-08-04,05:20:00,Tmp-12,Temp,16
2020-08-04,05:20:00,pH-12,pH,7.9
2020-08-04,05:20:00,D11FLW,gph,0
2020-08-04,05:20:00,N11FLW,gph,7.9
2020-08-04,05:20:00,S11FLW,gph,0
2020-08-04,05:20:00,S12FLW,gph,7.1
2020-08-04,05:20:00,N12FLW,gph,0
2020-08-04,05:20:00,D12FLW,gph,0
2020-08-04,05:20:00,TMP-S,Temp,13.2
2020-08-04,05:20:00,PH-Smp,pH,7.93
2020-08-04,05:20:00,Tmp-13,Temp,15
2020-08-04,05:20:00,pH-13,pH,7.95
2020-08-04,05:20:00,Salt13,Cond,36.2
2020-08-04,05:20:00,HEATER-13A,Amps,0
2020-08-04,05:20:00,PWRHD-13A,Amps,0
2020-08-04,05:20:00,SOL-TNK-13A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-13,Amps,0
2020-08-04,05:20:00,HEATER-15A,Amps,0
2020-08-04,05:20:00,PWRHD-15A,Amps,0
2020-08-04,05:20:00,SOL-TNK-15A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-15,Amps,0
2020-08-04,05:20:00,HEATER-13W,pwr,0
2020-08-04,05:20:00,PWRHD-13W,pwr,3
2020-08-04,05:20:00,SOL-TNK-13W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-13,pwr,0
2020-08-04,05:20:00,HEATER-15W,pwr,0
2020-08-04,05:20:00,PWRHD-15W,pwr,4
2020-08-04,05:20:00,SOL-TNK-15W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-15,pwr,0
2020-08-04,05:20:00,HEATER-14A,Amps,0
2020-08-04,05:20:00,PWRHD-14A,Amps,0
2020-08-04,05:20:00,SOL-TNK-14A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-14,Amps,0
2020-08-04,05:20:00,HEATER-16A,Amps,0
2020-08-04,05:20:00,PWRHD-16A,Amps,0
2020-08-04,05:20:00,SOL-TNK-16A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-16,Amps,0
2020-08-04,05:20:00,HEATER-14W,pwr,0
2020-08-04,05:20:00,PWRHD-14W,pwr,4
2020-08-04,05:20:00,SOL-TNK-14W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-14,pwr,0
2020-08-04,05:20:00,HEATER-16W,pwr,0
2020-08-04,05:20:00,PWRHD-16W,pwr,5
2020-08-04,05:20:00,SOL-TNK-16W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-16,pwr,0
2020-08-04,05:20:00,Tmp-14,Temp,16
2020-08-04,05:20:00,pH-14,pH,7.91
2020-08-04,05:20:00,S13FLW,gph,0
2020-08-04,05:20:00,N13FLW,gph,7.4
2020-08-04,05:20:00,D13FLW,gph,0
2020-08-04,05:20:00,Tmp-15,Temp,15.1
2020-08-04,05:20:00,pH-15,pH,8.06
2020-08-04,05:20:00,Tmp-16,Temp,16
2020-08-04,05:20:00,pH-16,pH,7.94
2020-08-04,05:20:00,S14FLW,gph,0
2020-08-04,05:20:00,N14FLW,gph,6.7
2020-08-04,05:20:00,D14FLW,gph,0
2020-08-04,05:20:00,S15FLW,gph,0
2020-08-04,05:20:00,N15FLW,gph,7.5
2020-08-04,05:20:00,D15FLW,gph,0
2020-08-04,05:20:00,S16FLW,gph,0
2020-08-04,05:20:00,N16FLW,gph,6.5
2020-08-04,05:20:00,D16FLW,gph,0
2020-08-04,05:20:00,Tmp-17,Temp,15
2020-08-04,05:20:00,pH-17,pH,8.01
2020-08-04,05:20:00,Salt17,Cond,37.5
2020-08-04,05:20:00,S18FLW,gph,0
2020-08-04,05:20:00,N18FLW,gph,10.2
2020-08-04,05:20:00,D18FLW,gph,0
2020-08-04,05:20:00,HEATER-17A,Amps,0
2020-08-04,05:20:00,PWRHD-17A,Amps,0
2020-08-04,05:20:00,SOL-TNK-17A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-17,Amps,0
2020-08-04,05:20:00,HEATER-19A,Amps,0
2020-08-04,05:20:00,PWRHD-19A,Amps,0
2020-08-04,05:20:00,SOL-TNK-19A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-19,Amps,0
2020-08-04,05:20:00,HEATER-17W,pwr,0
2020-08-04,05:20:00,PWRHD-17W,pwr,3
2020-08-04,05:20:00,SOL-TNK-17W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-17,pwr,0
2020-08-04,05:20:00,HEATER-19W,pwr,0
2020-08-04,05:20:00,PWRHD-19W,pwr,3
2020-08-04,05:20:00,SOL-TNK-19W,pwr,0
2020-08-04,05:20:00,LIGHT-TNK-19,pwr,0
2020-08-04,05:20:00,HEATER-18A,Amps,0
2020-08-04,05:20:00,PWRHD-18A,Amps,0
2020-08-04,05:20:00,SOL-TNK-18A,Amps,0
2020-08-04,05:20:00,LIGHT-TNK-18,Amps,0
2020-08-04,05:20:00,HEATER-20A,Amps,0
2020-08-04,05:20:00,PWRHD-20A,Amps,0
